222,20080814-20080829,20080814,USC00081556,-9998
222,20080814-20080829,20080815,USC00081556,-9998
222,20080814-20080829,20080816,USC00081556,-9998
222,20080814-20080829,20080817,USC00081556,-9998
222,20080814-20080829,20080818,USC00081556,-9998
222,20080814-20080829,20080819,USC00081556,-9998
222,20080814-20080829,20080820,USC00081556,-9998
222,20080814-20080829,20080821,USC00081556,-9998
222,20080814-20080829,20080822,USC00081556,-9998
222,20080814-20080829,20080823,USC00081556,-9998
222,20080814-20080829,20080824,USC00081556,-9998
222,20080814-20080829,20080825,USC00081556,-9998
222,20080814-20080829,20080826,USC00081556,-9998
222,20080814-20080829,20080827,USC00081556,-9998
222,20080814-20080829,20080828,USC00081556,-9998
222,20080814-20080829,20080829,USC00081556,-9998
222,20080814-20080829,20080814,USC00082850,    0
222,20080814-20080829,20080815,USC00082850,    0
222,20080814-20080829,20080816,USC00082850,    0
222,20080814-20080829,20080817,USC00082850,  312
222,20080814-20080829,20080818,USC00082850,  290
222,20080814-20080829,20080819,USC00082850, 1361
222,20080814-20080829,20080820,USC00082850,   79
222,20080814-20080829,20080821,USC00082850,   25
222,20080814-20080829,20080822,USC00082850,   81
222,20080814-20080829,20080823,USC00082850,  419
222,20080814-20080829,20080824,USC00082850,    5
222,20080814-20080829,20080825,USC00082850,  132
222,20080814-20080829,20080826,USC00082850,  124
222,20080814-20080829,20080827,USC00082850,    0
222,20080814-20080829,20080828,USC00082850,   69
222,20080814-20080829,20080829,USC00082850,    0
222,20080814-20080829,20080814,USR0000FOCH,-9998
222,20080814-20080829,20080815,USR0000FOCH,-9998
222,20080814-20080829,20080816,USR0000FOCH,-9998
222,20080814-20080829,20080817,USR0000FOCH,-9998
222,20080814-20080829,20080818,USR0000FOCH,-9998
222,20080814-20080829,20080819,USR0000FOCH,-9998
222,20080814-20080829,20080820,USR0000FOCH,-9998
222,20080814-20080829,20080821,USR0000FOCH,-9998
222,20080814-20080829,20080822,USR0000FOCH,-9998
222,20080814-20080829,20080823,USR0000FOCH,-9998
222,20080814-20080829,20080824,USR0000FOCH,-9998
222,20080814-20080829,20080825,USR0000FOCH,-9998
222,20080814-20080829,20080826,USR0000FOCH,-9998
222,20080814-20080829,20080827,USR0000FOCH,-9998
222,20080814-20080829,20080828,USR0000FOCH,-9998
222,20080814-20080829,20080829,USR0000FOCH,-9998
222,20080814-20080829,20080814,USW00092826,    0
222,20080814-20080829,20080815,USW00092826,    0
222,20080814-20080829,20080816,USW00092826,  370
222,20080814-20080829,20080817,USW00092826,  159
222,20080814-20080829,20080818,USW00092826,  640
222,20080814-20080829,20080819,USW00092826,  350
222,20080814-20080829,20080820,USW00092826,   22
222,20080814-20080829,20080821,USW00092826,   55
222,20080814-20080829,20080822,USW00092826,  212
222,20080814-20080829,20080823,USW00092826,   46
222,20080814-20080829,20080824,USW00092826,   26
222,20080814-20080829,20080825,USW00092826,  396
222,20080814-20080829,20080826,USW00092826,    0
222,20080814-20080829,20080827,USW00092826,    0
222,20080814-20080829,20080828,USW00092826,    0
222,20080814-20080829,20080829,USW00092826,   27
186,20040901-20040925,20040901,USC00161425,-9998
186,20040901-20040925,20040902,USC00161425,-9998
186,20040901-20040925,20040903,USC00161425,-9998
186,20040901-20040925,20040904,USC00161425,-9998
186,20040901-20040925,20040905,USC00161425,-9998
186,20040901-20040925,20040906,USC00161425,-9998
186,20040901-20040925,20040907,USC00161425,-9998
186,20040901-20040925,20040908,USC00161425,-9998
186,20040901-20040925,20040909,USC00161425,-9998
186,20040901-20040925,20040910,USC00161425,-9998
186,20040901-20040925,20040911,USC00161425,-9998
186,20040901-20040925,20040912,USC00161425,-9998
186,20040901-20040925,20040913,USC00161425,-9998
186,20040901-20040925,20040914,USC00161425,-9998
186,20040901-20040925,20040915,USC00161425,-9998
186,20040901-20040925,20040916,USC00161425,-9998
186,20040901-20040925,20040917,USC00161425,-9998
186,20040901-20040925,20040918,USC00161425,-9998
186,20040901-20040925,20040919,USC00161425,-9998
186,20040901-20040925,20040920,USC00161425,-9998
186,20040901-20040925,20040921,USC00161425,-9998
186,20040901-20040925,20040922,USC00161425,-9998
186,20040901-20040925,20040923,USC00161425,-9998
186,20040901-20040925,20040924,USC00161425,-9998
186,20040901-20040925,20040925,USC00161425,-9998
